PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,PSTL_CODE,VISIT_NO,DATE_COL,BANGMODE,BFWD_RAT,C1TM100,C1WM100,C2TM100,C2WM100,C4TM100,C4WM100,CONFEATURES,CONPATTERN,CONPERCENT,CONSTRAINT,CVDTH,CVWIDTH,CVWXD,LDCBF_G08,LDMB_BW5,LRBS_BW5,LRBS_G08,LRBS_TST,LRBS_USE,LSUB_DMM,LSUB_DMM_NOR,LSUBD_SD,LTEST,LWDEQVOL_MSQ,LWDEQVOLM100,MEDBK_A,MEDBKUN,PCAN_C,PCAN_D,PCAN_E,PCAN_M,PCAN_N,PCT_BDRK,PCT_BH,PCT_BIGR,PCT_BL,PCT_CB,PCT_DR,PCT_FA,PCT_FAST,PCT_FN,PCT_GC,PCT_GF,PCT_GL,PCT_GR,PCT_HP,PCT_OM,PCT_ORG,PCT_OT,PCT_POOL,PCT_RC,PCT_RR,PCT_RS,PCT_SA,PCT_SAFN,PCT_SB,PCT_SFG,PCT_SFGF,PCT_SIDE,PCT_SLOW,PCT_WD,PCT_XB,PCTCLINOMETER,PROTOCOL,QR1,QRDIST1,QRVEG1,QRVEG2,RDIST1,REACHLEN,REALM,RP100,RP100_CM,RPGT50,RPGT75,RPMXDEP,RPMXDEP_CM,RPRAT,RPXDEP,RPXDEP_CM,SDDEPTH,SDDEPTH_CM,SDINC_H,SDWD_RAT,SDWIDTH,SDWXD,SINU,SURVEY_YRS,V1W_MSQ,V1WM100,V2W_MSQ,V2WM100,V4W_MSQ,V4WM100,W1_HAG,W1_HALL,W1_HNOAG,W1H_BLDG,W1H_CROP,W1H_LDFL,W1H_LOG,W1H_MINE,W1H_PARK,W1H_PIPE,W1H_PSTR,W1H_PVMT,W1H_ROAD,W1H_WALL,XBEARING,XBKA,XBKF_H,XBKF_W,XC,XCDENBK,XCDENMID,XCEMBED,XCL,XCM,XCMG,XCMGW,XCMW,XCS,XDEPTH,XDEPTH_CM,XEMBED,XFC_ALG,XFC_ALL,XFC_AQM,XFC_BIG,XFC_BRS,XFC_HUM,XFC_LVT,XFC_LWD,XFC_NAT,XFC_OHV,XFC_RCK,XFC_UCB,XG,XGB,XGH,XGVEG,XGW,XINC_H,XM,XMH,XMW,XPCAN,XPCM,XPCMG,XPMGW,XPMID,XSLOPE,XSLOPE_FIELD,XSLOPE_MAP,XSLOPE_USE,XUN,XWD_RAT,XWIDTH,XWXD,LITSB1_FN,LITSB1_SF,LITSB1_SFGF,LITSB12_FN,LITSB12_SF,PCT_DRS,PCT_OVRB,XSHOR2VG
6/2/2026,2021908,NRS_AZ-10729,NRS23_AZ_10053,AZ,1,5/11/2023,,17.34756187,1.30952381,0.476190476,0.357142857,0.238095238,0,0,TERRACE,SINGLE,100,UNC_NARROW,0.546714094,0.393002337,0.646613729,1.692826259,1.532883049,-1.021998336,-1.181941546,-0.662567452,-1.181941546,0.510884713,0.415540882,1.567424138,1.173452165,0.0000227,0.061309524,10,0,0,0.909090909,0,0,0.090909091,2.857142857,2.857142857,40,4.761904762,18.0952381,0,0,27.45098039,13.33333333,14.28571429,13.33333333,63.7254902,27.61904762,0,0,0,0,6.862745098,0,2.857142857,0,33.33333333,46.66666667,1.904761905,74.28571429,60,10.67961165,70.58823529,0,2.857142857,0,WADEABLE,0.408611458,0.494382022,0.278977273,0.494652406,0.505617978,840,WADEABLE,21.14131391,21.14131391,1,1,101.8125,101.8125,0.35766053,25.78209013,25.78209013,32.3162701,32.3162701,0.143969694,20.45253877,6.301137463,6.435520126,1.08077763,2324,2.78E-05,0.075119048,2.27E-05,0.061309524,0,0,0.886363636,1.022727273,0.136363636,0,0,0.136363636,0,0,0,0,0.886363636,0,0,0,255.2671921,15,0.972727273,27.01818182,0.070454545,43.85026738,21.39037433,34.39393939,0.018181818,0.275,0.828409091,0.397727273,0.220454545,0.052272727,59.11,59.11,51.63636364,0.027272727,0.213636364,0.013636364,0.068181818,0.045454545,0,0.022727273,0.004545455,0.172727273,0.036363636,0.063636364,0,0.553409091,0.410227273,0.376136364,0.553409091,0.177272727,1.945454545,0.204545455,0.054545455,0.15,0.909090909,0.909090909,0.909090909,0.954545455,1,0.368214286,0.368214286,0.67,0.368214286,0.000818182,32.2711054,16.03333333,9.95265,,,,,,,,
6/2/2026,2021914,NRS_KS-10357,NRS23_KS_10161,KS,1,5/22/2023,,4.060844114,28.5,24,11,7.5,1.5,1,TERRACE,SINGLE,100,CON_BROAD,0.375928155,0.301432604,0.549945212,0.312221935,0.55738286,-2.668307235,-2.42314631,-2.275300283,-2.42314631,-2.110924375,-2.110924375,0,0.164375908,0.014797868,7.068,50,0,0.045454545,0.772727273,0,0.090909091,0.090909091,0,0,0,0,0,0,0,0,100,0,0,92.15686275,0,0,0,0,0,5.882352941,0,0,0,0,100,0,100,100,0,98.03921569,0,0,0,WADEABLE,0.662567866,0.936170213,0.372556818,0.833957219,0.063829787,200,WADEABLE,17.15882384,17.15882384,1,0,50.74,50.74,0.422631129,20.11724174,20.11724174,15.26268308,15.26268308,0.568444448,2.45915524,1.036928156,0.793669931,1.502039584,2324,0.016801485,8.025,0.014797868,7.068,0.010362486,4.9495,0,0.068181818,0.068181818,0,0,0.068181818,0,0,0,0,0,0,0,0,187.8705324,53.04545455,0.802727273,4.776363636,0.45,81.55080214,66.71122995,100,0.379545455,0.665909091,1.402272727,0.605681818,0.578409091,0.070454545,40.6,40.6,100,0.159090909,0.663636364,0.086363636,0.156818182,0.143181818,0,0.040909091,0.129545455,0.418181818,0.077272727,0,0.027272727,0.736363636,0.117045455,0.709090909,0.736363636,0.027272727,1.990909091,0.215909091,0.0875,0.128409091,0.909090909,0.909090909,0.909090909,0.5,0.954545455,0.0525,0.0525,,0.0525,0.018181818,9.269877002,3.44,1.44318,,,,,,,,
6/2/2026,2021920,NRS_OK-10272,NRS23_OK_10104,OK,1,5/30/2023,,7.389994013,23.33333333,23.33333333,8,8,1.333333333,1.333333333,TERRACE,SINGLE,100,CON_BROAD,0.449202262,0.739458807,0.884754174,0.884955319,0.882821669,-1.343231046,-1.345364696,-0.976064577,-1.345364696,-0.460409377,-0.460409377,0,0.5156552,0.023253662,7.889333333,14.5,0,0,0.909090909,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,100,0,0,0,WADEABLE,0.581293045,0.589273613,0.359261364,0.927807487,0.410726387,150,WADEABLE,5.899898712,5.899898712,0,0,32.56033333,32.56033333,0.422427115,6.762191601,6.762191601,6.273858266,6.273858266,0.550041321,7.536549108,0.753293842,0.122385096,1.11799231,2324,0.025874955,8.778666667,0.023253662,7.889333333,0.010634512,3.608,0.33335,0.697004545,0.363654545,0,0.030304545,0,0,0,0,0,0.303045455,0.121218182,0.242436364,0,164.9004085,14.95454545,0.296363636,3.392727273,0.265909091,91.97860963,88.36898396,100,0.175,0.538636364,0.946590909,0.576136364,0.463636364,0.090909091,13.96666667,13.96666667,100,0.013636364,0.472727273,0.220454545,0.079545455,0.018181818,0.009090909,0.086363636,0.065909091,0.229545455,0.054545455,0,0.004545455,0.407954545,0.160227273,0.295454545,0.407954545,0.1125,2.136363636,0.272727273,0.075,0.197727273,0.909090909,0.863636364,0.863636364,0.545454545,0.954545455,0.342666667,0.342666667,,0.342666667,0,8.550375396,1.018709677,0.138326667,,,,,,,,
6/2/2026,2021921,NRS_TX-10290,NRS23_TX_10023,TX,1,5/30/2023,,44.07955039,0.416666667,0.25,0.166666667,0,0,0,TERRACE,BRAIDED,100,CON_VSHAPED,0.37217127,0.572298459,0.47035014,1.779478696,1.478738683,0.349809124,0.049069112,0.779709517,4.91E-02,1.828547808,1.471511836,1.323741229,1.04883829,0,0,20,0,0,0.538461538,0,0.115384615,0.346153846,15.65217391,15.65217391,86.95652174,5.217391304,27.82608696,0,0,9,6.086956522,38.26086957,6.956521739,89,45.21739131,0,0,0,0,2,0,15.65217391,0,0,6.086956522,5.217391304,51.30434783,13.04347826,0,91,0,0,0,WADEABLE,0.537872429,0.597697027,0.464759615,0.560180996,0.402302973,1200,WADEABLE,14.82078392,14.82078392,2,1,87.74,87.74,0.254783977,19.05529361,19.05529361,21.64920275,21.64920275,0.224012987,76.72571182,25.00944266,11.57275616,1.017742801,2324,1.80E-06,0.0145,0,0,0,0,0.128211538,0.673088462,0.544876923,0.051284615,0,0.46795,0,0,0,0,0.128211538,0,0.025642308,0,139.4048698,27.73076923,1.131818182,79.17272727,0.276923077,51.13122172,2.149321267,19.1025641,0.094230769,0.691346154,1.248076923,0.810576923,0.5875,0.182692308,58.17,58.17,28.78461538,0.115384615,0.626923077,0.157692308,0.2,0.042307692,0,0.038461538,0.003846154,0.353846154,0.073076923,0.188461538,0.007692308,0.556730769,0.536538462,0.333653846,0.556730769,0.223076923,4.172727273,0.414423077,0.103846154,0.310576923,0.653846154,0.653846154,0.653846154,0.961538462,1,0.280833333,0.280833333,0.27,0.280833333,0.013461538,89.82258533,43.7,24.60455556,,,,,,,,
6/2/2026,2021922,NRS_OK-10195,NRS23_OK_10060,OK,1,5/31/2023,,12.89262266,26.78571429,26.42857143,12.14285714,11.78571429,0.357142857,0,HUMAN,SINGLE,100,UNC_BROAD,0.542770813,0.472818645,0.705878823,1.018746211,1.103274462,-1.886858704,-1.802330453,-2.038636569,-1.802330453,-0.783584242,-0.871665004,1.863378453,1.255052327,0.007855906,6.806071429,27.5,0,0.045454545,0.727272727,0,0,0.227272727,1.904761905,1.904761905,25.71428571,3.80952381,6.666666667,0,0,3,62.85714286,13.33333333,5.714285714,22,19.04761904,0,0,0,0,75,0,1.904761905,0,5.714285714,68.57142857,1.904761905,87.61904762,74.28571429,3.846153846,97,0,1.904761905,0,WADEABLE,0.44158652,0.323524654,0.342897727,0.776203209,0.676475346,280,WADEABLE,25.72865613,25.72865613,4,2,114.90925,114.90925,0.547534712,31.44613527,31.44613527,25.5048005,25.5048005,0.284045451,9.602558997,3.413300316,2.488364028,1.044416799,2324,0.008836194,7.655357143,0.007855906,6.806071429,0,0,0,2.090954545,2.090954545,0.303036364,0,0.068181818,0,0,0.674254545,0.257581818,0,0.075759091,0.651531818,0.060609091,75.5032114,29.90909091,0.14,9.33,0.289772727,75.13368984,29.14438503,82.42424242,0.1375,0.727272727,1.223863636,0.539772727,0.469318182,0.152272727,46.99,46.99,86.18181818,0.036363636,0.631818182,0.390909091,0.045454545,0.027272727,0.009090909,0.009090909,0.009090909,0.195454545,0.122727273,0.027272727,0,0.496590909,0.064772727,0.426136364,0.496590909,0.070454545,1.277272727,0.4375,0.257954545,0.179545455,0.772727273,0.772727273,0.772727273,0.681818182,0.863636364,0.558928571,0.558928571,,0.558928571,0,17.76591353,7.219047619,3.5252,,,,,,,,
6/2/2026,2021923,NRS_TX-10289,NRS23_TX_10022,TX,1,5/31/2023,,22.39242358,3.69047619,3.333333333,1.785714286,1.428571429,0.357142857,0.238095238,TERRACE,SINGLE,80,CON_BROAD,0.558445983,0.48014392,0.688341513,1.934430187,1.6380999,0.149080348,-0.147249939,0.618484791,-0.147249939,1.787180248,1.668065415,0.959664785,1.168695457,0.000480177,2.130238095,15,0,0,0.363636364,0,0,0.636363636,5.714285714,5.714285714,92.38095238,6.666666667,34.28571429,0,0,15,2.857142857,45.71428571,3.80952381,82,49.52380952,0,0,0,0,3,0,4.761904762,0.952380952,0.952380952,3.80952381,6.666666667,53.33333333,7.619047619,14.85148515,85,0,0,0,WADEABLE,0.481546583,0.749995739,0.331647727,0.448930481,0.250004261,840,WADEABLE,21.111011,21.111011,4,3,124.4839686,124.4839686,0.333296669,27.86653452,27.86653452,35.37196859,35.37196859,0.327178017,29.76009937,12.0538988,11.16355708,1.18788467,2324,0.000505079,2.240714286,0.000480177,2.130238095,0.000330923,1.468095238,0,0.333340909,0.333340909,0,0,0.181818182,0.030304545,0,0,0,0,0,0.060609091,0.060609091,111.3539176,20.59090909,1.445454545,44.36363636,0.2,38.77005348,4.278074866,28.48484848,0.127272727,0.4625,0.761363636,0.514772727,0.397727273,0.072727273,63.34,63.34,31.27272727,0.040909091,0.363636364,0.122727273,0.068181818,0.022727273,0.009090909,0.063636364,0.013636364,0.190909091,0.045454545,0.036363636,0.009090909,0.298863636,0.572727273,0.181818182,0.298863637,0.117045455,2.813636364,0.2625,0.064772727,0.197727273,0.363636364,0.363636364,0.363636364,0.909090909,0.954545455,0.339880952,0.339880952,,0.339880952,0.009090909,47.28388114,25.1047619,16.21805,,,,,,,,
6/2/2026,2021925,NRS_NJ-10080,NRS23_NJ_10011,NJ,1,6/1/2023,,7.079583158,37.33333333,32.66666667,12.66666667,10.66666667,2.666666667,2,TERRACE,SINGLE,100,CON_BROAD,0.508709765,0.355556203,0.694621369,1.069184604,1.067803254,-1.000328466,-1.001709816,-0.814967192,-1.001709816,0.067474788,0.067474788,0.70047829,0.882441979,0.027364455,10.498,53.5,0,0,0.818181818,0,0.090909091,0.090909091,0,0,1.904761905,0,0,0,0,2,1.904761905,1.904761905,40.95238095,59.33333333,42.85714286,0,0,2.857142857,1.904761905,38.66666667,0,0,0,50.47619048,52.38095238,0,95.23809524,93.33333333,0,98,2.857142857,0,0,WADEABLE,0.7747961,0.790417269,0.647670455,0.90855615,0.209582731,150,WADEABLE,15.87563777,15.87563777,0,0,47.97333333,47.97333333,0.608230912,17.6527614,17.6527614,13.27800314,13.27800314,0.279480037,7.120488156,0.964573185,0.534070059,1.705732657,2324,0.030690521,11.774,0.027364455,10.498,0.015175829,5.822,0,0.265154545,0.265154545,0,0,0.204545455,0,0,0.060609091,0,0,0,0,0,84.15753378,48.27272727,0.385,3.86,0.379545455,89.83957219,84.75935829,47.87878788,0.180681818,1.153409091,1.594318182,1.217045455,1.013636364,0.198863636,26.10133333,26.10133333,64.54545455,0,0.531818182,0.036363636,0.072727273,0.122727273,0,0.045454545,0.031818182,0.495454545,0.254545455,0,0.040909091,0.440909091,0.439772727,0.2375,0.440909091,0.203409091,0.910909091,0.773863636,0.139772727,0.634090909,0.909090909,0.909090909,0.909090909,1,1,0.426666667,0.426666667,,0.426666667,0.018181818,13.13626238,2.712857143,0.768865,,,,,,,,
6/2/2026,2021927,NRS_KY-10126,NRS23_KY_10019,KY,1,6/1/2023,,30.46475458,5.882352941,3.823529412,2.647058824,0.882352941,0,0,TERRACE,SINGLE,100,CON_BROAD,0.773865458,0.456522154,0.860223046,1.414307716,1.384309997,0.571912422,0.541914704,1.049989319,0.541914704,1.956222419,1.533551227,1.475952297,0.9062331,0.000586292,0.919411765,13.5,0,0,1,0,0,0,19.04761905,19.04761905,79.04761905,20,19.04761905,0,0,30,2.857142857,20.95238095,5.714285714,26,26.66666666,0,0,0,0,44,0,1.904761905,17.14285714,12.38095238,15.23809524,14.28571429,41.9047619,20.95238095,3.96039604,70,0,5.714285714,0,WADEABLE,0.714548705,0.814808779,0.472784091,0.947058824,0.185191221,340,WADEABLE,9.11925,9.11925,1,0,51.9745,51.9745,0.543783542,12.897225,12.897225,12.97772373,12.97772373,0.305346301,98.52059061,3.219568146,1.064267952,1.353636149,2324,0.000695072,1.09,0.000586292,0.919411765,0,0,0,0.227281818,0.227281818,0.045454545,0,0,0,0,0,0,0,0,0.181827273,0,358.7112862,16.95454545,0.429090909,15.68181818,0.481818182,94.11764706,91.44385027,45,0.194318182,0.976136364,1.5,0.828409091,0.742045455,0.2875,16.77,16.77,47.36363636,0,0.354545455,0,0.277272727,0.004545455,0,0.031818182,0.022727273,0.354545455,0.040909091,0.25,0.004545455,0.523863636,0.068181818,0.4375,0.523863636,0.086363636,0.978181818,0.494318182,0.234090909,0.260227273,1,1,1,1,1,0.701470588,0.701470588,,0.701470588,0.004545455,81.1699688,7.052380952,1.2372,,,,,,,,
6/2/2026,2021928,NRS_TX-10288,NRS23_TX_10021,TX,1,6/1/2023,stp,30.5871152,5.909090909,5,0.454545455,0.454545455,0,0,TERRACE,SINGLE,100,CON_BROAD,0.388445022,0.277659255,0.612251427,0.767562065,0.660389656,1.147992929,1.040820521,1.113290427,1.040820521,1.808382586,,2.293164693,0.695092159,0.006081364,14.06636364,,,0,0.5,0,0.5,0,,44,,3,21,0,0,17,22,,,62,9,,,,0,21,,,,1,23,,32,,0,83,,,0,BOATABLE,0.522640975,0.295960277,0.704431818,0.684759358,0.704039723,1006.639438,BOATABLE,34.20943687,34.20943687,6,1,1.251401784,125.1401784,0.2989029,0.406303926,40.63039264,0.444575328,44.4575328,2.78580819,23.83523325,8.905289542,21.79804877,,2324,0.006081364,6.081363636,0.001322273,1.322272727,0,0,0,2.378831818,2.378831818,0.371227273,0,0.409090909,0,0,0.560618182,0.310609091,0,0.303036364,0,0.42425,,,0.266363636,35.45454545,0.588636364,64.97326203,,,0.461363636,1.157954545,1.9625,1.343181818,1.044318182,0.127272727,1.1445,114.45,,0.140909091,0.747727273,0.159090909,0.234090909,0.159090909,0.072727273,0.027272727,0.040909091,0.375,0.027272727,0.097727273,0.022727273,0.804545455,0.263636364,0.505681818,0.804545454,0.298863636,10.04545455,0.569318182,0.113636364,0.455681818,1,1,1,1,1,0.06321,,0.06321,0.06321,,36.78979514,32.07272727,35.6031,63.63636364,63.63636364,63.63636364,36.36363637,36.36363637,0,0,0.340909091
6/2/2026,2021932,NRS_WA-10532,NRS23_WA_10126,WA,1,6/1/2023,med,25.89709806,10.90909091,5,5,1.363636364,0,0,NOCONST,SINGLE,0,UNC_BROAD,0.495447146,0.545064391,0.760529829,1.990230233,1.752427423,-0.698822438,-0.936625248,-0.171733559,-0.936625248,1.053604985,,0,1.225338544,0.007594091,50.7690909,,,0,0.954545455,0,0,0.045454545,,0,,0,0,0,0,48,0,,,46,100,,,,0,6,,,,0,0,,100,,66,52,,,0,BOATABLE,0.45164369,0.333322728,0.587329545,0.470588235,0.666677272,723.9253007,BOATABLE,24.89933306,24.89933306,6,6,1.051707891,105.1707891,0.436524072,0.296168592,29.61685918,0.282603052,28.26030517,0.201359019,49.32443948,12.67577523,12.00021004,,2324,0.007594091,7.594090909,0.003786818,3.786818182,0,0,1.212181818,2.000095455,0.787913636,0.212131818,0.606090909,0.090909091,0,0,0,0,0.606090909,0.121218182,0.363654545,0,,,1.613636364,55.54545455,0.463636364,41.17647059,,,0.184090909,1.165909091,2,1.082954545,0.836363636,0.279545455,0.5704,57.04,,0,0.281818182,0.013636364,0.054545455,0.027272727,0,0.072727273,0.05,0.268181818,0.113636364,0,0.004545455,0.834090909,0.084090909,0.5875,0.834090909,0.246590909,1.613636364,0.702272727,0.329545455,0.372727273,0.954545455,0.954545455,0.954545455,0.909090909,0.954545455,0.43,,0.43,0.43,,45.50027056,23.25555556,15.77875,0,0,0,0,0,0,0,7.954545455
6/2/2026,2021934,NRS_OH-10097,NRS23_OH_10003,OH,1,6/1/2023,,15.16461319,15.33333333,13.33333333,7.333333333,7.333333333,0,0,TERRACE,SINGLE,100,CON_BROAD,0.55807555,0.389221163,0.830981058,1.234351959,1.282077566,0.166830331,0.214555937,0.757039118,0.214555937,1.448907896,1.284360247,1.240957496,0.691868778,0.006792303,3.155333333,15,0,0,1,0,0,0,6.666666667,6.666666667,54.28571429,10.47619048,30.47619048,0,0,12,0.952380952,6.666666667,30.47619048,44.66666667,37.14285715,0,0,0,0,43.33333333,0,0,6.666666667,14.28571429,15.23809524,8.571428571,52.38095238,45.71428571,0,88,0,1.904761905,0,WADEABLE,0.592617685,0.293981268,0.749431818,0.944652406,0.706018732,150,WADEABLE,3.314362416,3.314362416,0,0,17.39833333,17.39833333,0.464630245,4.149915966,4.149915966,3.980938924,3.980938924,0.397034462,37.65086761,1.123181069,0.195135127,1.011702317,2324,0.007541422,3.503333333,0.006792303,3.155333333,0,0,0,2.401577273,2.401577273,0.33335,0,0.886363636,0,0,0.409104545,0.068181818,0,0.303045455,0.33335,0.068181818,247.3228678,20,0.254545455,4.645454545,0.579545455,93.85026738,89.57219251,31.21212121,0.285227273,1.231818182,1.863636364,1.443181818,1.161363636,0.294318182,7.133333333,7.133333333,43.63636364,0.152272727,0.647727273,0,0.359090909,0.036363636,0,0.013636364,0.031818182,0.495454545,0.086363636,0.225,0.102272727,0.631818182,0.309090909,0.35,0.631818182,0.281818182,1.418181818,0.652272727,0.070454545,0.581818182,1,1,1,1,1,1.006666667,1.006666667,,1.006666667,0.022727273,51.65598993,2.885714286,0.234825,,,,,,,,
6/2/2026,2021936,NRS_WA-10452,NRS23_WA_10057,WA,1,6/2/2023,,8.117552441,46.66666667,24.66666667,18.66666667,8,1.333333333,0,HILLSLOPE,SINGLE,100,UNC_NARROW,0.364730442,0.229703115,0.462689981,2.033149695,2.068289559,-1.276953984,-1.24181412,-0.965034754,-1.24181412,0.791335575,0.791335575,1.599793503,1.756370329,0.008709151,3.106,25,0,0,0.909090909,0,0.090909091,0,0,0,53.33333333,10.47619048,20.95238095,0,0,63.33333333,15.23809524,21.9047619,14.28571429,34,36.19047619,0,0,0,0,2.666666667,0,0,0,17.14285714,32.38095238,7.619047619,68.57142857,46.66666667,0,36.66666667,0,2.857142857,0,WADEABLE,0.64669198,0.573903063,0.498863636,0.944652406,0.426096937,150,WADEABLE,4.184922002,4.184922002,0,0,19.68,19.68,0.221034613,5.938603602,5.938603602,6.90556304,6.90556304,0.034138754,16.73797668,0.524270014,0.189464607,1.061520705,2324,0.011419662,4.072666667,0.008709151,3.106,0,0,0,0.742454545,0.742454545,0,0,0.045454545,0,0,0,0,0,0,0.697,0,69.18880598,31.72727273,0.263636364,3.566363636,0.339772727,93.85026738,91.17647059,43.93939394,0.121590909,0.881818182,1.660227273,0.886363636,0.647727273,0.218181818,18.93333333,18.93333333,50.18181818,0.004545455,0.525,0.077272727,0.090909091,0.159090909,0,0.059090909,0.022727273,0.443181818,0.134090909,0.045454545,0.022727273,0.778409091,0.127272727,0.539772727,0.778409091,0.238636364,0.263636364,0.542045455,0.234090909,0.307954545,1,1,1,0.954545455,1,4.4,4.4,,4.4,0.016818182,16.59862995,2.282380952,0.409485,,,,,,,,
6/2/2026,2021937,NRS_WA-10457,NRS23_WA_10058,WA,1,6/4/2023,,8.277176155,22,10.66666667,7.333333333,2.666666667,0,0,HILLSLOPE,SINGLE,20,UNC_NARROW,0.417491655,0.266119013,0.855529794,1.217061855,1.153946898,-1.393195088,-1.456310046,-1.103543449,-1.456310046,-0.239248191,-0.239248191,1.935730547,0.864295258,0.004101417,1.833333333,31,0,0,0.653846154,0,0,0.346153846,0,0,39.13043478,3.47826087,20,0,0,16.66666667,48.69565217,15.65217391,6.956521739,69.33333333,22.60869565,0,0,0,0,14,0,0,0,5.217391304,53.91304348,3.47826087,76.52173913,60.86956522,29.13907285,83.33333333,0,0,0,WADEABLE,0.522229273,0.481468999,0.332355769,0.890045249,0.518531001,150,WADEABLE,14.55945994,14.55945994,1,0,50.47816667,50.47816667,0.475281609,15.8347411,15.8347411,12.78916103,12.78916103,0.269416879,2.911931498,0.385112229,0.453952664,1.222484104,2324,0.005139448,2.297333333,0.004101417,1.833333333,0,0,1.025692308,1.076976923,0.051284615,0,0.564130769,0,0,0,0.051284615,0,0.461561538,0,0,0,257.7880378,34.65384615,0.291818182,4.822,0.252884615,87.78280543,82.69230769,67.69230769,0.108653846,0.926923077,1.721153846,0.516346154,0.447115385,0.144230769,30.63333333,30.63333333,73.84615385,0,0.465384615,0.155769231,0.026923077,0.026923077,0,0.042307692,0.007692308,0.309615385,0.213461538,0.011538462,0.007692308,0.794230769,0.122115385,0.725,0.794230769,0.069230769,0.446363636,0.674038462,0.479807692,0.194230769,0.653846154,0.653846154,0.653846154,0.615384615,0.923076923,0.348666667,0.348666667,1.9,0.348666667,0.008846154,5.801069762,1.447142857,0.53061,,,,,,,,
6/2/2026,2021938,NRS_WA-10462,NRS23_WA_10066,WA,1,6/4/2023,,3.759169839,11.33333333,4.666666667,9.333333333,3.333333333,6,2,TERRACE,SINGLE,100,CON_BROAD,0.43570289,0.285666969,0.653155157,1.109127401,1.152303294,-0.681823534,-0.638647641,-0.502564923,-0.638647641,0.47047976,-0.208574425,2.169517487,0.973044683,0.028284582,7.138,56,0,0,0.227272727,0,0,0.772727273,0,17.14285714,22.85714286,2.857142857,4.761904762,0,0,27.33333333,34.28571429,15.23809524,20.95238095,64.66666667,36.19047619,17.14285714,0,0,0,8,0,0,0,4.761904762,39.04761905,2.857142857,75.23809524,60,0,72.66666667,0,0,0,WADEABLE,0.43019397,0.423073669,0.199715909,0.942245989,0.576926331,150,WADEABLE,16.70163931,16.70163931,1,0,54.09,54.09,0.596487118,17.28155734,17.28155734,12.19968093,12.19968093,1.006817669,2.827006267,0.534605328,0.396732974,1.097051094,2324,0.028591018,7.215333333,0.028284582,7.138,0.023069885,5.822,1,1.363654545,0.363654545,0.030304545,1,0,0,0,0,0,0,0,0.33335,0,201.2898373,55.90909091,0.367272727,2.523636364,0.102272727,93.5828877,53.87700535,29.6969697,0.075,0.657954545,1.492045455,0.221590909,0.180681818,0.027272727,28,28,48.72727273,0,0.463636364,0.225,0.068181818,0.027272727,0,0,0.004545455,0.238636364,0.143181818,0.009090909,0.054545455,0.834090909,0.086363636,0.793181818,0.834090909,0.040909091,2.097272727,0.555681818,0.477272727,0.078409091,0.227272727,0.227272727,0.227272727,0.272727273,0.863636364,0.49,0.49,,0.49,0.029545455,6.821121592,1.871428571,0.60741,,,,,,,,
6/2/2026,2021939,NRS_MI-10171,NRS23_MI_10082,MI,1,6/4/2023,med,76.14701024,4.090909091,1.818181818,1.363636364,0.909090909,0,0,TERRACE,SINGLE,100,CON_BROAD,0.25792994,0.332920988,0.396674359,-0.956134517,-0.70341891,-1.407505465,-1.154789858,-1.513528605,-1.154789858,-2.110924375,,0,-0.59739577,0.005267273,16.62636364,,,0,1,0,0,0,,0,,0,0,0,0,0,100,,,100,0,,,,0,0,,,,0,100,,100,,6,100,,,0,BOATABLE,0.572525913,0.399995636,0.532613636,0.880882353,0.600004364,3828.473568,BOATABLE,77.41558995,77.41558995,6,5,2.116598243,211.6598243,0.255076079,0.847559746,84.75597455,0.782817367,78.28173671,0.813838641,58.56158719,71.66880899,269.5322937,,2324,0.005267273,5.267272727,0.004315455,4.315454545,0,0,0.151522727,1.500027273,1.348504545,0.219704545,0.151522727,0.568181818,0,0,0.227277273,0,0,0.045454545,0.1894,0.098486364,,,0.127272727,216.0909091,0.369318182,86.76470588,,,0.269318182,0.756818182,1.528409091,0.961363636,0.663636364,0.1,3.035,303.5,,0.145454545,0.636363636,0.229545455,0.045454545,0.115909091,0.004545455,0.054545455,0.036363636,0.256818182,0.045454545,0,0.004545455,0.771590909,0.159090909,0.473863636,0.771590909,0.297727273,1.37,0.3875,0.093181818,0.294318182,1,1,1,0.954545455,1,0.0012155,,0.0012155,0.0012155,,79.42434248,215.2727273,679.48,36.36363636,54.54545454,99.99999999,22.72727273,54.54545454,0,0,0.090909091
